Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
3/2/18 8:45,11113.38,11114.66,11070.51,11099,34.82,386352.05,11096.27
3/2/18 9:00,11099.99,11100,11000,11000,109.47,1209630.38,11049.66
3/2/18 9:15,10998,11039.94,10935.06,10950,192.69,2115907.74,10981.01
3/2/18 9:30,10945,10978.09,10861.24,10898.97,240.82,2629704.85,10919.72
3/2/18 9:45,10885.53,10927.64,10867.9,10888.99,82.53,899761.04,10901.6
3/2/18 10:00,10888.99,10950.72,10888.99,10905.33,132.69,1450135.37,10929.01
3/2/18 10:15,10911.99,10935.21,10870.05,10874.71,49.9,544468.14,10910.14
3/2/18 10:30,10873.38,10885.99,10815,10860,189.64,2056721.53,10845.63
3/2/18 10:45,10860,10926.03,10860,10913,45.23,492668.92,10892.48
3/2/18 11:00,10910,10919.11,10860,10919,105.72,1151285.13,10889.72
3/2/18 11:15,10918.96,10918.99,10833.58,10879.64,70.51,766448.17,10869.9
3/2/18 11:30,10879.64,10912.93,10848.14,10909.41,37.93,413396.57,10898.93
3/2/18 11:45,10902.31,10942.5,10891.31,10913.99,113.23,1236937.76,10923.72
3/2/18 12:00,10913.93,10959.99,10891.73,10940.2,130.15,1424007.36,10941.51
3/2/18 12:15,10946.99,10992.99,10911.48,10989.24,82.62,904977.25,10953.92
3/2/18 12:30,10989.24,11003.94,10961.05,10980,123.32,1355632.26,10992.75
3/2/18 12:45,10983.99,11020.07,10976.2,11020.07,151.93,1668995.29,10985.59
3/2/18 13:00,11020.99,11050,10966.25,10966.25,123.46,1360028.88,11015.82
3/2/18 13:15,10965.57,10989.04,10939,10980.17,217.1,2380633.43,10965.81
3/2/18 13:30,10977.63,10983,10936.12,10961.77,30.47,333958.68,10960.69
3/2/18 13:45,10959.99,10987.31,10953.82,10960,31.87,349677.52,10971.04
3/2/18 14:00,10961.28,10989.68,10863.2,10870.59,94.54,1033068.2,10927.2
3/2/18 14:15,10870,10900,10801,10801,129.65,1404877.75,10835.66
3/2/18 14:30,10801,10853.68,10774.01,10829.1,163.76,1769685.36,10806.59
3/2/18 14:45,10843.46,10858.07,10777.43,10788.99,143.88,1555153.18,10808.67
3/2/18 15:00,10788.99,10849.38,10788.99,10842.99,63.61,689034.68,10831.69
3/2/18 15:15,10842.99,10856.3,10822,10856.3,39.64,429803.71,10842.68
3/2/18 15:30,10854.64,10870.8,10835.57,10844.36,49.64,538903.15,10856.07
3/2/18 15:45,10844.01,10865,10821.99,10863.99,52.56,570259.43,10849.46
3/2/18 16:00,10860.1,10872.15,10834,10849.44,47.91,519912.77,10851.01
3/2/18 16:15,10848.81,10848.81,10779.5,10821.51,87.51,945906.18,10809.24
3/2/18 16:30,10821.51,10836.58,10795.01,10836.58,84.84,917299.77,10812.2
3/2/18 16:45,10842.99,10877.99,10827.03,10852.67,80.37,872014.55,10849.6
3/2/18 17:00,10859.54,10887.86,10835.92,10869.12,79.28,860708.58,10857.07
3/2/18 17:15,10868.99,10895,10850.43,10891.28,66.57,724399.89,10881.56
3/2/18 17:30,10891.99,10895,10854.45,10856.68,30.79,335244.52,10887.09
3/2/18 17:45,10855.56,10913.99,10834.15,10913.99,74.76,812628.92,10870.29
3/2/18 18:00,10913.99,10923.75,10865.58,10876.41,56.26,613511.1,10904.02
3/2/18 18:15,10876.41,10885,10851.19,10878.94,80.66,877262.27,10876.15
3/2/18 18:30,10884.55,10903.98,10860,10882.74,17.14,186616.52,10885.86
3/2/18 18:45,10888.5,10950,10880.49,10933.67,77.6,847768.32,10924.63
3/2/18 19:00,10931.12,10942.21,10878.8,10895.66,82.95,905920.97,10921.66
3/2/18 19:15,10889,10890.99,10848.82,10880.39,51.37,558430.96,10871.59
3/2/18 19:30,10887.99,10894.52,10859.32,10885.99,11.98,130284.4,10878.75
3/2/18 19:45,10885.45,10919,10879.11,10918.98,18.74,204285.43,10898.48
3/2/18 20:00,10918.99,10930,10878.84,10930,23.53,256666.24,10909.97
3/2/18 20:15,10929.99,11018.12,10929.99,11004.65,212.06,2328645.97,10981.15
3/2/18 20:30,11010.19,11048,11001.39,11033.26,121.01,1334361.94,11026.45
3/2/18 20:45,11033.26,11080.37,11027.25,11061,124.4,1376199.8,11062.93
3/2/18 21:00,11060.01,11075.23,10982.6,10996.73,59.23,653304.53,11029.08
3/2/18 21:15,10991.14,11064,10991.14,11062,46.13,509210.38,11037.62
3/2/18 21:30,11062.99,11079.25,11034.39,11040.9,41.95,463648.02,11052.18
3/2/18 21:45,11049.99,11050,10992.15,11026.94,27.08,298439.69,11021.76
3/2/18 22:00,11034.99,11049.98,11023.69,11042.77,13.73,151609.07,11042.32
3/2/18 22:15,11042.77,11067.19,11028.99,11057.99,34.89,385364.67,11045.48
3/2/18 22:30,11051.83,11067.79,11036.64,11049.99,23.57,260411.46,11046.97
3/2/18 22:45,11050,11108.07,11049.99,11102.02,181.16,2010341.28,11096.98
3/2/18 23:00,11103.99,11114.63,11082.57,11083.99,39.12,434142.72,11098.52
3/2/18 23:15,11083.99,11100,10968.49,10998.57,149.85,1652818.81,11029.79
3/2/18 23:30,10998.57,11025.94,10937.98,11000,49.24,540905.93,10985.43
3/2/18 23:45,10987.03,11044.15,10987.03,11029.99,20.77,228887.48,11022.26
3/3/18 0:00,11032.81,11071.68,11022.85,11045,31.25,345627.41,11061.75
3/3/18 0:15,11034.51,11070,11026.49,11070,57.5,635324.89,11049.07
3/3/18 0:30,11070,11074,11057.58,11065.4,45.31,501244.05,11061.93
3/3/18 0:45,11069.12,11102.53,11063.49,11066.84,88.3,979309.72,11090.22
3/3/18 1:00,11066.84,11159.3,11061.98,11150.1,130.28,1450210.6,11131.74
3/3/18 1:15,11150.1,11210,11131.22,11203.6,252.34,2822335.2,11184.52
3/3/18 1:30,11209.65,11243.56,11177.61,11235.1,189.64,2125638.69,11208.86
3/3/18 1:45,11235.1,11240,11193.64,11206.21,76.3,855805.12,11215.99
3/3/18 2:00,11219.93,11228.3,11178.61,11219.46,52.52,588410.61,11204.23
3/3/18 2:15,11228.3,11247.62,11208.45,11245,68.77,772214.13,11228.95
3/3/18 2:30,11245,11343,11218.26,11342.28,421.94,4764484.18,11291.93
3/3/18 2:45,11341.75,11348,11280,11308.79,193.67,2192365.5,11320.15
3/3/18 3:00,11308.79,11335.59,11308.79,11330.17,46.2,523120.32,11324.06
3/3/18 3:15,11330.17,11333.93,11283.41,11284.4,47.12,532718.14,11306.12
3/3/18 3:30,11283.45,11309.98,11239.08,11295,73.4,827871.45,11278.18
3/3/18 3:45,11293.64,11333.04,11286.6,11319.81,86.22,975753.35,11317.52
3/3/18 4:00,11317.14,11335,11305,11311.51,73.12,827577.56,11318.83
3/3/18 4:15,11320,11347.72,11300,11331.26,108.54,1228582.76,11319.55
3/3/18 4:30,11323.8,11368,11320,11346.31,74.5,845196.97,11344.44
3/3/18 4:45,11346.21,11378,11345,11354.98,151.42,1719583.99,11356.18
3/3/18 5:00,11350.01,11365.51,11270,11286,99.74,1127999.76,11309.47
3/3/18 5:15,11284.99,11327.75,11284.99,11310.05,19.2,217101.38,11308.92
3/3/18 5:30,11310.06,11322.92,11279.67,11296.99,39.16,442482.83,11298.85
3/3/18 5:45,11295.65,11357,11284.19,11314.8,60,679861.58,11331.77
3/3/18 6:00,11319.09,11344.73,11306.29,11330,45.8,518702.84,11326.58
3/3/18 6:15,11330,11368.99,11318.39,11355.81,64.37,730711.45,11351.52
3/3/18 6:30,11355.81,11396.9,11346.01,11366.17,154.52,1757957.06,11376.53
3/3/18 6:45,11366.67,11397,11322.86,11333.05,97.48,1108487.89,11371.9
3/3/18 7:00,11337.99,11380,11333.26,11370.99,63.08,717260.08,11370.12
3/3/18 7:15,11370.99,11373.99,11344.98,11344.98,55.73,633341.09,11364.51
3/3/18 7:30,11336.99,11344.97,11272.55,11301.53,148.7,1679554.5,11295.06
3/3/18 7:45,11295.81,11321.99,11272.64,11291.38,48.07,542916,11293.46
3/3/18 8:00,11295.81,11295.98,11229.49,11271.98,144.75,1628516.13,11250.87
3/3/18 8:15,11271.99,11281,11245.09,11268.75,42.2,475246.42,11262.38
3/3/18 8:30,11249.43,11322.01,11249,11310.52,87.73,991695.46,11304.21
3/3/18 8:45,11310.51,11354.22,11304.29,11353.34,42.86,485977.42,11339.72
3/3/18 9:00,11351.59,11365,11330,11330,64.25,729409.92,11352.66
3/3/18 9:15,11330.21,11359.99,11295,11306.54,55.63,629956.8,11323.41
3/3/18 9:30,11306.55,11319.23,11280,11287.56,16.8,189765.72,11296.08
3/3/18 9:45,11287.69,11330.06,11283.82,11320,59.76,675951.67,11310.99
3/3/18 10:00,11319.99,11335,11300.1,11306,49.52,560423.02,11316.94
3/3/18 10:15,11307.99,11317.87,11300,11302.13,31.18,352441.3,11304.39
3/3/18 10:30,11302.72,11355,11302.72,11354.03,52.07,590534.87,11340.99
3/3/18 10:45,11334.69,11350.05,11301,11323.32,30.99,350816.51,11318.87
3/3/18 11:00,11323.46,11344.72,11291,11340.61,31,351088.4,11326.1
3/3/18 11:15,11344.72,11355.74,11308.77,11330,47.87,542515.61,11334.13
3/3/18 11:30,11322.12,11322.12,11250.01,11289.99,70.99,800969.8,11282.9
3/3/18 11:45,11283.32,11308.39,11260,11278.71,56.52,637421.09,11278.57
3/3/18 12:00,11278.71,11325.79,11278.7,11322.85,31.62,357421.99,11304.33
3/3/18 12:15,11319.09,11365,11310.38,11365,92.08,1044023.71,11338.6
3/3/18 12:30,11365,11445.94,11365,11422,211.5,2413805.39,11412.8
3/3/18 12:45,11427.99,11428.01,11371.27,11395.4,80.7,919316.1,11391.23
3/3/18 13:00,11399.99,11411.86,11377.18,11397.5,120,1367999.83,11399.6
3/3/18 13:15,11397.5,11431.6,11377.43,11431.6,52.15,594708.04,11403.59
3/3/18 13:30,11431.6,11472,11417.87,11463.28,240.4,2752100.09,11448.07
3/3/18 13:45,11463.28,11482.03,11427.82,11448.66,138.6,1589565.25,11468.76
3/3/18 14:00,11447.4,11470.2,11390.01,11391.99,367.98,4199125.72,11411.35
3/3/18 14:15,11399.39,11424.37,11375.55,11421.75,102.77,1171594.73,11400.6
3/3/18 14:30,11421.99,11422.71,11390,11397,49.16,560693.35,11405.46
3/3/18 14:45,11396.98,11414.01,11389,11414.01,35.51,404796.66,11398.54
3/3/18 15:00,11412.01,11440,11410.52,11423.97,57.69,659024.13,11423.64
3/3/18 15:15,11423.99,11424,11381,11406.14,37.32,425278.3,11396.13
3/3/18 15:30,11405.99,11424.42,11396.5,11414.15,71.83,820484.52,11422.31
3/3/18 15:45,11414.15,11479.99,11414.03,11456.43,107.07,1224543.53,11436.97
3/3/18 16:00,11458.31,11460,11418.12,11426.6,43.39,496640.27,11446.01
3/3/18 16:15,11436.58,11450,11424.63,11450,32.43,371082.84,11441.15
3/3/18 16:30,11447.99,11458.01,11434.85,11458.01,32.46,371617.36,11448.1
3/3/18 16:45,11457.15,11460,11439.38,11448.96,22.04,252318.58,11450.41
3/3/18 17:00,11448.97,11458.73,11438.91,11442.85,51.85,593895.26,11453.24
3/3/18 17:15,11440.99,11441,11402.2,11427.99,23.23,265302.6,11422.24
3/3/18 17:30,11429.99,11461.99,11423.77,11461.99,29.53,338066.53,11450.17
3/3/18 17:45,11450.54,11503.24,11450.54,11494.01,133.9,1539211.11,11495.48
3/3/18 18:00,11494.01,11494.02,11451.28,11472.99,29.09,333838.91,11477.27
3/3/18 18:15,11482.77,11486.59,11453.88,11454.46,9.74,111755.54,11474.44
3/3/18 18:30,11459.99,11465.87,11419,11463.01,46.34,530451.51,11448.07
3/3/18 18:45,11463.01,11474.74,11446.12,11458.99,55,629874.05,11451.71
3/3/18 19:00,11459.7,11494.67,11459.01,11464.99,86.93,997936.49,11479.79
3/3/18 19:15,11465.64,11472.01,11460,11465,11.38,130483.4,11465.17
3/3/18 19:30,11464.99,11469.95,11439.99,11464.99,24.33,278846.61,11459.21
3/3/18 19:45,11464.99,11500,11448.17,11451.99,58.94,676338.93,11475.95
3/3/18 20:00,11451.98,11474.78,11441.2,11463.46,31.36,359298.76,11457.72
3/3/18 20:15,11446.36,11465.45,11351.4,11366.32,84.89,968759.67,11411.61
3/3/18 20:30,11366.29,11372.06,11220.2,11300.32,391.93,4419538.82,11276.38
3/3/18 20:45,11300.04,11320.97,11230.7,11290.73,276.26,3111381.04,11262.71
3/3/18 21:00,11290.74,11354.01,11272.32,11319.47,74.48,843634.71,11327.73
3/3/18 21:15,11319.47,11353.94,11313.7,11352.82,30.45,345052.67,11331.6
3/3/18 21:30,11352.82,11353.94,11269.99,11269.99,44.14,499063.88,11305.37
3/3/18 21:45,11269.89,11312.71,11267.34,11304.04,43.35,489568.32,11294.13
3/3/18 22:00,11283.4,11339.45,11283.35,11304.14,49.24,557540.36,11322.61
3/3/18 22:15,11302.71,11329.99,11302.71,11306.24,11.84,133872.61,11309.48
3/3/18 22:30,11327.41,11330,11286.1,11330,19.08,215868.2,11311.04
3/3/18 22:45,11319.71,11414.91,11314.32,11397.64,55.78,634426.62,11374.35
3/3/18 23:00,11397.64,11405.39,11373.96,11383,44.98,512410.56,11392.1
3/3/18 23:15,11381.38,11460.82,11378.1,11447.15,50.18,573323.63,11425.87
3/3/18 23:30,11447.16,11462.99,11408.93,11429.99,15.55,177887.31,11437.01
3/3/18 23:45,11416.74,11460.82,11414.68,11445,27.54,315010.07,11437.54
3/4/18 0:00,11445,11450,11388.08,11405.2,21.04,240175.77,11414.78
3/4/18 0:15,11405.21,11438.96,11388.74,11388.99,58.32,665010.2,11402.95
3/4/18 0:30,11393,11400,11352.19,11374.99,42.17,479780.04,11377.61
3/4/18 0:45,11374.36,11381.62,11344.35,11353.9,17.36,197164.81,11357.97
3/4/18 1:00,11352.52,11386.97,11347.14,11381.27,2.63,29874.23,11368.22
3/4/18 1:15,11380.99,11400,11361.42,11365,53.59,610499.88,11391.74
3/4/18 1:30,11365,11400,11364.99,11399.97,83.73,952948.19,11380.61
3/4/18 1:45,11399.97,11400,11365.03,11392.32,6.09,69386.11,11389.18
3/4/18 2:00,11390.99,11392.32,11317.07,11338.43,38.81,439860.19,11334.62
3/4/18 2:15,11355.99,11365.4,11301,11301,25.16,285300.49,11337.83
3/4/18 2:30,11306.13,11309.98,11272.58,11273.34,18.94,213868.49,11289.16
3/4/18 2:45,11278.46,11323.01,11261.02,11323.01,15.97,180412.14,11298.1
3/4/18 3:00,11305.17,11321.81,11275.01,11291.66,15.14,171166.72,11302.22
3/4/18 3:15,11275.84,11288.03,11219.57,11242.57,76.8,863360.17,11241.08
3/4/18 3:30,11241.99,11244.25,11110,11161.74,240.51,2685281.33,11165.04
3/4/18 3:45,11161.53,11199.69,11148.46,11172,68.92,769630.61,11166.21
3/4/18 4:00,11176.27,11200,11131.26,11136.34,100.23,1119782.62,11172.05
3/4/18 4:15,11123.15,11184.25,11113,11145.67,101.06,1125414.37,11136.24
3/4/18 4:30,11163.7,11210,11150.4,11190,47.14,527821.5,11197.58
3/4/18 4:45,11190,11206.79,11161.01,11201.99,14.36,160750.71,11190.74
3/4/18 5:00,11203.02,11210,11177.89,11193.93,36.08,403987.9,11198.38
3/4/18 5:15,11194.73,11206.98,11180,11180,7.05,78905.1,11192.51
3/4/18 5:30,11188.99,11200.58,11142.59,11168.51,12.58,140415.3,11165.08
3/4/18 5:45,11158.99,11205.99,11141.41,11201.65,22.29,249346.82,11186.83
3/4/18 6:00,11201.65,11202.24,11169.72,11195,9.28,103839.13,11185.92
3/4/18 6:15,11194.99,11205.99,11176.16,11199.46,15.92,178239.82,11194.84
3/4/18 6:30,11192.99,11204.2,11180,11180,12.04,134874.96,11199.35
3/4/18 6:45,11180,11180,11113,11116,55.77,620753.7,11131.47
3/4/18 7:00,11116,11141.95,11108.07,11116.99,63.01,700339.5,11114.41
3/4/18 7:15,11108.07,11127.47,11105.46,11114.3,36.84,409536.41,11117.24
3/4/18 7:30,11114.3,11114.99,11054.91,11075.7,143.91,1595171.09,11084.3
3/4/18 7:45,11080.08,11139.79,11067.12,11139.73,57.52,637995,11091.53
3/4/18 8:00,11142.39,11187.51,11101.43,11165.35,72.6,808470.18,11135.46
3/4/18 8:15,11155.01,11165.3,11152,11163,17.73,197909.34,11160.14
3/4/18 8:30,11163,11164,11132.41,11155.48,59.36,661953.56,11151.89
3/4/18 8:45,11155.5,11210,11146.75,11198.48,94.57,1056757.05,11173.99
3/4/18 9:00,11199.99,11200,11175.16,11199.99,50.3,562929.6,11192.5
3/4/18 9:15,11191.99,11225.64,11180,11221.99,54.58,611397.74,11201.21
3/4/18 9:30,11216.99,11260.32,11200.75,11247.94,68.91,774676.99,11242.61
3/4/18 9:45,11244.99,11247.94,11219.68,11233.92,15.59,175089.19,11230.45
3/4/18 10:00,11232.93,11235.96,11199.99,11218.51,19.85,222631.78,11217.67
3/4/18 10:15,11201.05,11215.28,11189.06,11199.94,37.91,424511.91,11199.36
3/4/18 10:30,11199.94,11210.99,11112.42,11152.66,104.3,1162968.67,11149.82
3/4/18 10:45,11142.55,11152.51,11096.43,11152.21,59.61,663134.56,11124.28
3/4/18 11:00,11135.42,11147.18,11085,11126,46.18,513042.18,11108.81
3/4/18 11:15,11130.99,11156.73,11107.84,11146.99,43.64,485897.55,11133.5
3/4/18 11:30,11149.23,11185,11149.23,11162.41,64.39,719078.9,11167.94
3/4/18 11:45,11161.85,11175.96,11124.49,11147.99,55.2,615537.49,11151.84
3/4/18 12:00,11145.74,11217.99,11129.55,11200,70.65,790804.37,11192.73
3/4/18 12:15,11199.98,11200,11144.73,11169.77,81.82,914603.37,11178.56
3/4/18 12:30,11169.99,11189.19,11159.53,11189.19,12.02,134463.34,11184.22
3/4/18 12:45,11186.6,11230.93,11181.5,11203.99,49.5,555124.75,11215.2
3/4/18 13:00,11207.99,11240,11185.55,11187.43,24.89,278888.65,11203.85
3/4/18 13:15,11182.24,11195.79,11151,11170.91,24.28,271267.31,11173.89
3/4/18 13:30,11160,11199,11160,11185.25,8.71,97349.15,11183.03
3/4/18 13:45,11195.99,11218.11,11177.98,11194.7,25.89,290019.23,11200.22
3/4/18 14:00,11194.99,11205.58,11133.17,11140.11,30.52,340148.71,11146.73
3/4/18 14:15,11140.11,11160.72,11102.51,11145.96,66.13,735693.65,11125.45
3/4/18 14:30,11145.88,11154.5,11117.33,11147.99,20.68,230333.71,11139.62
3/4/18 14:45,11145.43,11146,11100,11108.05,18,200194.26,11119.25
3/4/18 15:00,11108.05,11119.27,11068.96,11110.08,84.56,937802.01,11090.48
3/4/18 15:15,11119.96,11136.37,11110.07,11123.89,16.87,187505.65,11114.73
3/4/18 15:30,11132.49,11132.49,11090.71,11092.86,15.12,167751.39,11096.98
3/4/18 15:45,11100,11129,11090,11129,33.02,366570.27,11103.07
3/4/18 16:00,11125,11165,11125,11146.23,53.19,592757.66,11143.83
3/4/18 16:15,11152.6,11153.4,11135.79,11140.03,9.69,107998.94,11144.31
3/4/18 16:30,11131.51,11147.87,11104,11106.96,55.83,620952.77,11121.89
3/4/18 16:45,11105.92,11148.99,11101,11130.42,27.5,305769.76,11119.76
3/4/18 17:00,11131.94,11148.24,11119.06,11125.01,16.61,184856.38,11131.4
3/4/18 17:15,11125.01,11131.36,11107.3,11120.07,25.32,281468.69,11115.87
3/4/18 17:30,11126.42,11147,11104.65,11116.37,95.89,1066052.2,11117.61
3/4/18 17:45,11121.66,11126.17,11101,11108,14.2,157760.2,11113.27
3/4/18 18:00,11101,11147.41,11097.5,11146.9,46.29,514791.96,11120.87
3/4/18 18:15,11146.9,11315.99,11146.9,11304.1,243.81,2740082.64,11238.53
3/4/18 18:30,11304.01,11332.19,11282.74,11307.92,280.44,3172124.58,11311.05
3/4/18 18:45,11307.92,11360,11307.92,11350,199.43,2261984.97,11342.52
3/4/18 19:00,11340.99,11386.08,11335.47,11386.08,111.65,1268786.71,11363.8
3/4/18 19:15,11386.31,11390,11327.54,11354.23,162.32,1845928.58,11371.83
3/4/18 19:30,11354.23,11395,11334.85,11370.22,91.97,1044356.55,11355.93
3/4/18 19:45,11361.58,11393.48,11344.86,11345.05,92.78,1055478.36,11376.16
3/4/18 20:00,11345.05,11417.39,11340.39,11416.87,253.74,2891168.02,11394.36
3/4/18 20:15,11416.99,11470,11402.2,11427.66,127.82,1462970.68,11445.9
3/4/18 20:30,11414.14,11442.89,11380.06,11409,30.53,348292.77,11408
3/4/18 20:45,11408.99,11455,11400.1,11442.99,86.01,982914.74,11428.5
3/4/18 21:00,11442.99,11478.71,11414.46,11436.99,70.54,808612,11463.26
3/4/18 21:15,11438.99,11440.01,11390.14,11410.5,68.5,782037.11,11417.11
3/4/18 21:30,11410.5,11440.62,11397.65,11425.02,77.62,886069.08,11415.02
3/4/18 21:45,11427.82,11427.82,11370.76,11404.12,68.36,778560.58,11388.56
3/4/18 22:00,11404.12,11423.99,11367.12,11400.25,47.05,535889.64,11390.69
3/4/18 22:15,11387.83,11404.1,11372,11376.3,132.32,1506462.72,11384.61
3/4/18 22:30,11376.3,11400.13,11247.62,11349,602.5,6826573.09,11330.34
3/4/18 22:45,11349,11406.99,11346.39,11367.36,79.76,906845.33,11369.37
3/4/18 23:00,11368.76,11411.38,11355,11411.22,158.78,1809081.91,11393.62
3/4/18 23:15,11410.4,11467.71,11410.4,11457.91,155.13,1772657.62,11427.21
3/4/18 23:30,11457.91,11492,11440,11456.79,226.35,2597912.15,11477.48
3/4/18 23:45,11456.89,11511,11456.89,11463.27,152.07,1748026.03,11495.03
3/5/18 0:00,11479.68,11490.38,11383.66,11440.27,99.22,1134689.79,11436.04
3/5/18 0:15,11447.49,11463.36,11413.17,11413.17,80.24,917195.67,11431.17
3/5/18 0:30,11413.17,11454.67,11388.95,11438.36,41.07,469050.55,11421.72
3/5/18 0:45,11445.6,11461,11426.61,11455.47,119.71,1368981.33,11435.8
3/5/18 1:00,11461,11468.12,11424.76,11424.76,29.51,337904.93,11449.11
3/5/18 1:15,11429.99,11443.59,11389.46,11443.59,334.02,3810933.13,11409.14
3/5/18 1:30,11437.59,11460.32,11431.7,11457.93,28.72,328959.68,11452.57
3/5/18 1:45,11457.61,11460.32,11429.76,11451.89,26.35,301578,11445.56
3/5/18 2:00,11451.89,11478.67,11440.45,11476,33.95,389111.43,11460.1
3/5/18 2:15,11478.67,11479,11445.36,11452.06,20.71,237279.49,11456.61
3/5/18 2:30,11458.94,11515,11450.86,11505.13,50.72,582508.21,11484.95
3/5/18 2:45,11514,11527.94,11483.9,11510.97,91.5,1053409.34,11512.06
3/5/18 3:00,11518.04,11520.65,11446.75,11470.37,48.58,557707.61,11480.36
3/5/18 3:15,11470.37,11505.13,11466.33,11493.89,85.9,986937.85,11489.61
3/5/18 3:30,11493.89,11574,11488.9,11574,124.48,1436019.19,11536
3/5/18 3:45,11573.5,11577.76,11531.28,11555.89,99.52,1150136.52,11556.59
3/5/18 4:00,11550.38,11594,11533.29,11593.88,90.97,1052401.33,11568.16
3/5/18 4:15,11593.98,11618.7,11573.57,11580.39,58.75,681530.35,11600.33
3/5/18 4:30,11580.39,11580.39,11518.91,11529.55,78.08,901894.68,11551.22
3/5/18 4:45,11529.55,11554.18,11511.72,11511.72,67.84,782928.31,11541.11
3/5/18 5:00,11511.76,11533.52,11505.39,11519.57,21.73,250347.6,11521.46
3/5/18 5:15,11516.57,11533.81,11480,11481.29,89.6,1030946.28,11506.3
3/5/18 5:30,11480.01,11519.64,11462.82,11503,80.69,927088.26,11490.18
3/5/18 5:45,11508.07,11546.93,11502.75,11512.54,80.08,922869.43,11524.07
3/5/18 6:00,11515.2,11558.86,11513.23,11547.89,86.44,997802.84,11543.38
3/5/18 6:15,11541.2,11553.14,11520.5,11528.01,61.91,714533.25,11540.83
3/5/18 6:30,11525.45,11540.06,11506.23,11509.21,91.42,1053267.59,11520.96
3/5/18 6:45,11509.21,11552.84,11509.21,11539.1,36.97,426386.39,11533.38
3/5/18 7:00,11539.1,11540.8,11501.45,11501.86,102.43,1180373.73,11523.25
3/5/18 7:15,11511.16,11579.26,11501.72,11577.1,170.23,1964803.38,11542.29
3/5/18 7:30,11559.24,11575.72,11515.37,11548.63,157.69,1819504.1,11538.82
3/5/18 7:45,11548.63,11548.76,11505,11510.1,54.09,623336.9,11523.64
3/5/18 8:00,11515.04,11532.38,11510,11520.51,48.54,559143.97,11519.05
3/5/18 8:15,11520.5,11530,11510,11510.1,38.26,440703.91,11519.74
3/5/18 8:30,11510,11510,11438.14,11453.4,176.41,2024445.68,11475.63
3/5/18 8:45,11447.6,11451.04,11417.95,11447.79,74.65,854215.48,11443.54
3/5/18 9:00,11442.03,11463.42,11425.41,11445.76,28.87,330323.37,11441.29
3/5/18 9:15,11455,11458.5,11429.58,11440,26.22,299907.47,11439.02
3/5/18 9:30,11445.3,11480,11440,11480,63.53,727604.72,11453.55
3/5/18 9:45,11479.47,11480,11432.39,11437,111.73,1279712.51,11453.18
3/5/18 10:00,11437,11458.7,11415.22,11450,85.2,974740,11439.98
3/5/18 10:15,11450.25,11452.98,11406.41,11427.51,156.06,1784741.77,11436.13
3/5/18 10:30,11427.41,11470.79,11422.38,11455.69,29.37,336194.19,11446.36
3/5/18 10:45,11456.85,11500,11456.85,11478.47,123.47,1418360.08,11487.41
3/5/18 11:00,11490.65,11510,11451.89,11466,88.63,1018608.14,11492.52
3/5/18 11:15,11466,11496,11460,11477.27,103.96,1193123.93,11476.43
3/5/18 11:30,11477.25,11505.99,11465.32,11505.99,35.38,406455.57,11486.86
3/5/18 11:45,11508.4,11520,11488.28,11498.99,50.97,586265.21,11502.61
3/5/18 12:00,11499.95,11606,11493.5,11548,912.65,10567495.64,11578.91
3/5/18 12:15,11561.87,11571.02,11539.64,11550.99,96.32,1112857.86,11554.27
3/5/18 12:30,11551,11554.29,11509.44,11521.11,145.82,1680271.56,11522.55
3/5/18 12:45,11511.48,11542.97,11500,11541.99,80.68,930031.07,11528.05
3/5/18 13:00,11542,11543.84,11469.39,11501.16,108.65,1250633.07,11510.45
3/5/18 13:15,11504.99,11530.28,11504.99,11511.01,42.96,494740.27,11517.57
3/5/18 13:30,11524.04,11526.63,11500.8,11512,16.62,191239.66,11509.92
3/5/18 13:45,11512,11519.34,11495.55,11519.16,36.36,418499.26,11508.39
3/5/18 14:00,11519.16,11543.71,11513.48,11521.75,75.57,871221.86,11529.13
3/5/18 14:15,11530.25,11549.17,11470.01,11480.77,63.25,727728.23,11505.2
3/5/18 14:30,11476.51,11489.99,11450,11470,137.46,1575276.38,11460.16
3/5/18 14:45,11469.09,11490,11450.04,11479.7,106.44,1220744.61,11468.73
3/5/18 15:00,11479.7,11518.17,11474.48,11475.01,71.81,825182.88,11490.93
3/5/18 15:15,11475.01,11482.41,11452.32,11474.66,73.77,846528.99,11475.54
3/5/18 15:30,11472,11497.45,11457.69,11485.77,62.15,713927.85,11486.29
3/5/18 15:45,11486.63,11512,11485.77,11505.01,28.7,330063.64,11500.68
3/5/18 16:00,11500.3,11529.08,11499.01,11520,96.49,1111483.97,11518.86
3/5/18 16:15,11520,11555.46,11520,11542,65.21,751803.32,11529.76
3/5/18 16:30,11541.08,11575,11525,11525,125.36,1448219.29,11552.06
3/5/18 16:45,11527.55,11529.83,11507,11514.24,106.96,1232315.49,11521.51
3/5/18 17:00,11513.64,11535.21,11509.44,11524.64,62.4,719415.92,11528.77
3/5/18 17:15,11513.52,11532.62,11513.52,11517.98,25.16,289820.23,11521.31
3/5/18 17:30,11529.21,11529.48,11484.63,11517.64,171.08,1968522.07,11506.37
3/5/18 17:45,11517.64,11520.24,11490.71,11504.94,43.04,494987.7,11499.36
3/5/18 18:00,11490.72,11519.76,11490.72,11498,72.65,835972.76,11507.19
